run,policyAlpha,questionerAlpha,R1Alpha,relevanceBetaR0,relevanceBetaR1,costWeight,questionCost,utilTarget,utilCompetitor,utilSameCat,utilOtherCat,support,prob
26,2.4378849742934108,3.837433017557487,2.9052526316372678,0,0.9611502370378002,0.5365211382741109,0.2905326155945659,9.661591774104824,8.328011053648453,5.045870547822557,1.2499275476452565,no.---,1.7759006245289767e-6
26,2.4378849742934108,3.837433017557487,2.9052526316372678,0,0.9611502370378002,0.5365211382741109,0.2905326155945659,9.661591774104824,8.328011053648453,5.045870547822557,1.2499275476452565,no.otherCat,1.3903963080992624e-9
27,2.4847897918662056,3.777666478534229,2.842833400471136,0,0.955083873141557,0.8651285954983905,0.27666000321041795,4.8875952422088105,4.126726342249922,2.1936368411972653,3.1981773404326996,no.competitor,0.827169964796691
27,2.4847897918662056,3.777666478534229,2.842833400471136,0,0.955083873141557,0.8651285954983905,0.27666000321041795,4.8875952422088105,4.126726342249922,2.1936368411972653,3.1981773404326996,no.competitor+sameCat,0.07512283011470669
27,2.4847897918662056,3.777666478534229,2.842833400471136,0,0.955083873141557,0.8651285954983905,0.27666000321041795,4.8875952422088105,4.126726342249922,2.1936368411972653,3.1981773404326996,no.otherCat,0.05727432858361508
27,2.4847897918662056,3.777666478534229,2.842833400471136,0,0.955083873141557,0.8651285954983905,0.27666000321041795,4.8875952422088105,4.126726342249922,2.1936368411972653,3.1981773404326996,no.---,0.03470037325935828
27,2.4847897918662056,3.777666478534229,2.842833400471136,0,0.955083873141557,0.8651285954983905,0.27666000321041795,4.8875952422088105,4.126726342249922,2.1936368411972653,3.1981773404326996,no.competitor+sameCat+otherCat,0.005732503245628925
28,2.498927688342519,3.811468267813325,2.879800883354619,0,0.9501800062693655,0.7256915111793205,0.21049715019762516,8.05378750837897,7.426293895227367,4.781701159871798,0.5719564097274744,no.competitor,0.8606981228969597
28,2.498927688342519,3.811468267813325,2.879800883354619,0,0.9501800062693655,0.7256915111793205,0.21049715019762516,8.05378750837897,7.426293895227367,4.781701159871798,0.5719564097274744,no.competitor+sameCat,0.12173420133445859
28,2.498927688342519,3.811468267813325,2.879800883354619,0,0.9501800062693655,0.7256915111793205,0.21049715019762516,8.05378750837897,7.426293895227367,4.781701159871798,0.5719564097274744,no.competitor+sameCat+otherCat,0.017386103453911693
28,2.498927688342519,3.811468267813325,2.879800883354619,0,0.9501800062693655,0.7256915111793205,0.21049715019762516,8.05378750837897,7.426293895227367,4.781701159871798,0.5719564097274744,no.---,1.7982903913850798e-4
28,2.498927688342519,3.811468267813325,2.879800883354619,0,0.9501800062693655,0.7256915111793205,0.21049715019762516,8.05378750837897,7.426293895227367,4.781701159871798,0.5719564097274744,no.otherCat,1.7432755314830756e-6
29,2.5405866955406964,4.082375541795045,2.7558158927131444,0,0.9699981311801821,0.69567226304207,0.2275141831021756,7.898895092583596,6.821095064670786,5.160015784807191,0.7697950700308667,no.competitor,0.8507002423360301
29,2.5405866955406964,4.082375541795045,2.7558158927131444,0,0.9699981311801821,0.69567226304207,0.2275141831021756,7.898895092583596,6.821095064670786,5.160015784807191,0.7697950700308667,no.competitor+sameCat,0.12835215192721966
29,2.5405866955406964,4.082375541795045,2.7558158927131444,0,0.9699981311801821,0.69567226304207,0.2275141831021756,7.898895092583596,6.821095064670786,5.160015784807191,0.7697950700308667,no.competitor+sameCat+otherCat,0.0206511999701206
29,2.5405866955406964,4.082375541795045,2.7558158927131444,0,0.9699981311801821,0.69567226304207,0.2275141831021756,7.898895092583596,6.821095064670786,5.160015784807191,0.7697950700308667,no.---,2.9318785923990935e-4
29,2.5405866955406964,4.082375541795045,2.7558158927131444,0,0.9699981311801821,0.69567226304207,0.2275141831021756,7.898895092583596,6.821095064670786,5.160015784807191,0.7697950700308667,no.otherCat,3.217907389630084e-6
30,2.7323493402218446,3.8182747012469918,2.8538203929783776,0,0.9580914292111993,0.7128147538751364,0.2785293736029416,7.337312394563517,6.2420818109993546,4.356231100426485,1.0527550687018676,no.competitor,0.857709722208369
30,2.7323493402218446,3.8182747012469918,2.8538203929783776,0,0.9580914292111993,0.7128147538751364,0.2785293736029416,7.337312394563517,6.2420818109993546,4.356231100426485,1.0527550687018676,no.competitor+sameCat,0.12328036767885195
30,2.7323493402218446,3.8182747012469918,2.8538203929783776,0,0.9580914292111993,0.7128147538751364,0.2785293736029416,7.337312394563517,6.2420818109993546,4.356231100426485,1.0527550687018676,no.competitor+sameCat+otherCat,0.0182517845352926
30,2.7323493402218446,3.8182747012469918,2.8538203929783776,0,0.9580914292111993,0.7128147538751364,0.2785293736029416,7.337312394563517,6.2420818109993546,4.356231100426485,1.0527550687018676,no.---,7.484836771017028e-4
30,2.7323493402218446,3.8182747012469918,2.8538203929783776,0,0.9580914292111993,0.7128147538751364,0.2785293736029416,7.337312394563517,6.2420818109993546,4.356231100426485,1.0527550687018676,no.otherCat,9.641900384747305e-6
31,2.4097741299774498,3.84510829905048,3.1183778177946806,0,0.9641851369431242,0.5314533083001152,0.29999906807206567,7.021236112972916,6.306974477685152,4.5138364110240365,0.4900743714106328,no.competitor,0.7853564842912961
31,2.4097741299774498,3.84510829905048,3.1183778177946806,0,0.9641851369431242,0.5314533083001152,0.29999906807206567,7.021236112972916,6.306974477685152,4.5138364110240365,0.4900743714106328,no.competitor+sameCat,0.1734903834100993
31,2.4097741299774498,3.84510829905048,3.1183778177946806,0,0.9641851369431242,0.5314533083001152,0.29999906807206567,7.021236112972916,6.306974477685152,4.5138364110240365,0.4900743714106328,no.competitor+sameCat+otherCat,0.04113124134456239
31,2.4097741299774498,3.84510829905048,3.1183778177946806,0,0.9641851369431242,0.5314533083001152,0.29999906807206567,7.021236112972916,6.306974477685152,4.5138364110240365,0.4900743714106328,no.---,2.185727464723771e-5
31,2.4097741299774498,3.84510829905048,3.1183778177946806,0,0.9641851369431242,0.5314533083001152,0.29999906807206567,7.021236112972916,6.306974477685152,4.5138364110240365,0.4900743714106328,no.otherCat,3.3679394841434986e-8
32,2.316017256816849,4.1629436861258,2.7833620326127857,0,0.9643251805612817,0.9097044848604128,0.2272368756355718,6.985768174404227,6.920863468383803,4.365433865657547,0.7689476985549775,no.competitor,0.914138185661176
32,2.316017256816849,4.1629436861258,2.7833620326127857,0,0.9643251805612817,0.9097044848604128,0.2272368756355718,6.985768174404227,6.920863468383803,4.365433865657547,0.7689476985549775,no.competitor+sameCat,0.07686731554640731
32,2.316017256816849,4.1629436861258,2.7833620326127857,0,0.9643251805612817,0.9097044848604128,0.2272368756355718,6.985768174404227,6.920863468383803,4.365433865657547,0.7689476985549775,no.competitor+sameCat+otherCat,0.006582409641280938
32,2.316017256816849,4.1629436861258,2.7833620326127857,0,0.9643251805612817,0.9097044848604128,0.2272368756355718,6.985768174404227,6.920863468383803,4.365433865657547,0.7689476985549775,no.---,0.002370776038368383
32,2.316017256816849,4.1629436861258,2.7833620326127857,0,0.9643251805612817,0.9097044848604128,0.2272368756355718,6.985768174404227,6.920863468383803,4.365433865657547,0.7689476985549775,no.otherCat,4.131311276729709e-5
33,2.438506091129966,3.8378225616179407,3.1997815361246467,0,0.9697442574985325,0.6944256906863302,0.23429756951518357,7.808221154504803,7.10240394625479,4.981762594811701,0.13584232584999367,no.competitor,0.8848237804031166
33,2.438506091129966,3.8378225616179407,3.1997815361246467,0,0.9697442574985325,0.6944256906863302,0.23429756951518357,7.808221154504803,7.10240394625479,4.981762594811701,0.13584232584999367,no.competitor+sameCat,0.10274035498947379
33,2.438506091129966,3.8378225616179407,3.1997815361246467,0,0.9697442574985325,0.6944256906863302,0.23429756951518357,7.808221154504803,7.10240394625479,4.981762594811701,0.13584232584999367,no.competitor+sameCat+otherCat,0.012380740474856239
33,2.438506091129966,3.8378225616179407,3.1997815361246467,0,0.9697442574985325,0.6944256906863302,0.23429756951518357,7.808221154504803,7.10240394625479,4.981762594811701,0.13584232584999367,no.---,5.486720257517953e-5
33,2.438506091129966,3.8378225616179407,3.1997815361246467,0,0.9697442574985325,0.6944256906863302,0.23429756951518357,7.808221154504803,7.10240394625479,4.981762594811701,0.13584232584999367,no.otherCat,2.569299781209084e-7
34,2.33748799667228,4.1373594257747754,2.933219387778081,0,0.9632751741912216,0.7848723905626684,0.2364672848023474,6.044451609197199,5.813625678160578,4.121919361716016,0.966755837678103,no.competitor,0.8974871333358668
34,2.33748799667228,4.1373594257747754,2.933219387778081,0,0.9632751741912216,0.7848723905626684,0.2364672848023474,6.044451609197199,5.813625678160578,4.121919361716016,0.966755837678103,no.competitor+sameCat,0.09024960403534743
34,2.33748799667228,4.1373594257747754,2.933219387778081,0,0.9632751741912216,0.7848723905626684,0.2364672848023474,6.044451609197199,5.813625678160578,4.121919361716016,0.966755837678103,no.competitor+sameCat+otherCat,0.00992000919629166
34,2.33748799667228,4.1373594257747754,2.933219387778081,0,0.9632751741912216,0.7848723905626684,0.2364672848023474,6.044451609197199,5.813625678160578,4.121919361716016,0.966755837678103,no.---,0.0023041300683234777
34,2.33748799667228,4.1373594257747754,2.933219387778081,0,0.9632751741912216,0.7848723905626684,0.2364672848023474,6.044451609197199,5.813625678160578,4.121919361716016,0.966755837678103,no.otherCat,3.9123364170363364e-5
35,2.7050553881563246,3.9392163397278637,2.8071276327827945,0,0.9561649539787321,0.7307265151757747,0.2885661808308214,6.951871552541739,5.156511302726927,4.3134376940486145,0.402709662241288,no.competitor,0.8772709463782886
35,2.7050553881563246,3.9392163397278637,2.8071276327827945,0,0.9561649539787321,0.7307265151757747,0.2885661808308214,6.951871552541739,5.156511302726927,4.3134376940486145,0.402709662241288,no.competitor+sameCat,0.10333354959464074
35,2.7050553881563246,3.9392163397278637,2.8071276327827945,0,0.9561649539787321,0.7307265151757747,0.2885661808308214,6.951871552541739,5.156511302726927,4.3134376940486145,0.402709662241288,no.competitor+sameCat+otherCat,0.015004050967197292
35,2.7050553881563246,3.9392163397278637,2.8071276327827945,0,0.9561649539787321,0.7307265151757747,0.2885661808308214,6.951871552541739,5.156511302726927,4.3134376940486145,0.402709662241288,no.---,0.004285504318827385
35,2.7050553881563246,3.9392163397278637,2.8071276327827945,0,0.9561649539787321,0.7307265151757747,0.2885661808308214,6.951871552541739,5.156511302726927,4.3134376940486145,0.402709662241288,no.otherCat,1.059487410459367e-4
36,2.439087342005223,4.223268702859059,3.105560163152404,0,0.9661468650074675,0.9513277547666803,0.2541119574336335,7.727891001995631,8.017415485728499,4.807077541413414,0.9914380853198916,no.competitor,0.9437213030448672
36,2.439087342005223,4.223268702859059,3.105560163152404,0,0.9661468650074675,0.9513277547666803,0.2541119574336335,7.727891001995631,8.017415485728499,4.807077541413414,0.9914380853198916,no.competitor+sameCat,0.05289922862502481
36,2.439087342005223,4.223268702859059,3.105560163152404,0,0.9661468650074675,0.9513277547666803,0.2541119574336335,7.727891001995631,8.017415485728499,4.807077541413414,0.9914380853198916,no.competitor+sameCat+otherCat,0.00297652914293016
36,2.439087342005223,4.223268702859059,3.105560163152404,0,0.9661468650074675,0.9513277547666803,0.2541119574336335,7.727891001995631,8.017415485728499,4.807077541413414,0.9914380853198916,no.---,3.996920277355766e-4
36,2.439087342005223,4.223268702859059,3.105560163152404,0,0.9661468650074675,0.9513277547666803,0.2541119574336335,7.727891001995631,8.017415485728499,4.807077541413414,0.9914380853198916,no.otherCat,3.2471594423403582e-6
37,2.7113705136580393,4.00800186721608,2.936661905492656,0,0.9613592135393991,0.6599330414319411,0.22371501359157264,5.41711220503935,5.059462965112051,3.4766908768122815,1.0827529901216202,no.competitor,0.8449815419192833
37,2.7113705136580393,4.00800186721608,2.936661905492656,0,0.9613592135393991,0.6599330414319411,0.22371501359157264,5.41711220503935,5.059462965112051,3.4766908768122815,1.0827529901216202,no.competitor+sameCat,0.13161218563200133
37,2.7113705136580393,4.00800186721608,2.936661905492656,0,0.9613592135393991,0.6599330414319411,0.22371501359157264,5.41711220503935,5.059462965112051,3.4766908768122815,1.0827529901216202,no.competitor+sameCat+otherCat,0.02176560132390718
37,2.7113705136580393,4.00800186721608,2.936661905492656,0,0.9613592135393991,0.6599330414319411,0.22371501359157264,5.41711220503935,5.059462965112051,3.4766908768122815,1.0827529901216202,no.---,0.0016200621701797807
37,2.7113705136580393,4.00800186721608,2.936661905492656,0,0.9613592135393991,0.6599330414319411,0.22371501359157264,5.41711220503935,5.059462965112051,3.4766908768122815,1.0827529901216202,no.otherCat,2.0608954628534696e-5
38,2.509800174157135,3.826224683201872,3.022236587596126,0,0.9601709097204729,0.9234581383643672,0.23369624118786306,6.581703659281565,5.556239988471162,3.777304842177498,1.8006691370896508,no.competitor,0.9286151976369776
38,2.509800174157135,3.826224683201872,3.022236587596126,0,0.9601709097204729,0.9234581383643672,0.23369624118786306,6.581703659281565,5.556239988471162,3.777304842177498,1.8006691370896508,no.competitor+sameCat,0.05880582148582062
38,2.509800174157135,3.826224683201872,3.022236587596126,0,0.9601709097204729,0.9234581383643672,0.23369624118786306,6.581703659281565,5.556239988471162,3.777304842177498,1.8006691370896508,no.---,0.008513761878808715
38,2.509800174157135,3.826224683201872,3.022236587596126,0,0.9601709097204729,0.9234581383643672,0.23369624118786306,6.581703659281565,5.556239988471162,3.777304842177498,1.8006691370896508,no.competitor+sameCat+otherCat,0.003942738773720162
38,2.509800174157135,3.826224683201872,3.022236587596126,0,0.9601709097204729,0.9234581383643672,0.23369624118786306,6.581703659281565,5.556239988471162,3.777304842177498,1.8006691370896508,no.otherCat,1.2248022467273794e-4
39,2.2920541057828814,3.979678077274002,3.1036928793182597,0,0.9681545218592509,0.8946631582221016,0.2593602227978408,7.363029041499907,6.890067285920902,4.887153547008374,-0.5105039044992281,no.competitor,0.9358805912964365
39,2.2920541057828814,3.979678077274002,3.1036928793182597,0,0.9681545218592509,0.8946631582221016,0.2593602227978408,7.363029041499907,6.890067285920902,4.887153547008374,-0.5105039044992281,no.competitor+sameCat,0.0591180911510202
39,2.2920541057828814,3.979678077274002,3.1036928793182597,0,0.9681545218592509,0.8946631582221016,0.2593602227978408,7.363029041499907,6.890067285920902,4.887153547008374,-0.5105039044992281,no.competitor+sameCat+otherCat,0.0039656312953613646
39,2.2920541057828814,3.979678077274002,3.1036928793182597,0,0.9681545218592509,0.8946631582221016,0.2593602227978408,7.363029041499907,6.890067285920902,4.887153547008374,-0.5105039044992281,no.---,0.0010241554835410942
39,2.2920541057828814,3.979678077274002,3.1036928793182597,0,0.9681545218592509,0.8946631582221016,0.2593602227978408,7.363029041499907,6.890067285920902,4.887153547008374,-0.5105039044992281,no.otherCat,1.1530773640604202e-5
40,2.3455239449394867,4.0701182732591406,3.201745402882807,0,0.9555629972368478,0.5157956487964839,0.2761141626862809,6.725469476463075,5.641457219578835,3.7855998684571968,1.8400310574495031,no.competitor,0.7686506881142792
40,2.3455239449394867,4.0701182732591406,3.201745402882807,0,0.9555629972368478,0.5157956487964839,0.2761141626862809,6.725469476463075,5.641457219578835,3.7855998684571968,1.8400310574495031,no.competitor+sameCat,0.18402144450888136
40,2.3455239449394867,4.0701182732591406,3.201745402882807,0,0.9555629972368478,0.5157956487964839,0.2761141626862809,6.725469476463075,5.641457219578835,3.7855998684571968,1.8400310574495031,no.competitor+sameCat+otherCat,0.04727764677634891
40,2.3455239449394867,4.0701182732591406,3.201745402882807,0,0.9555629972368478,0.5157956487964839,0.2761141626862809,6.725469476463075,5.641457219578835,3.7855998684571968,1.8400310574495031,no.---,4.606632219224938e-5
40,2.3455239449394867,4.0701182732591406,3.201745402882807,0,0.9555629972368478,0.5157956487964839,0.2761141626862809,6.725469476463075,5.641457219578835,3.7855998684571968,1.8400310574495031,no.otherCat,4.154278298385103e-6
41,2.5708109785337,3.870512929628603,2.798144232132472,0,0.9675693107256665,0.7560882408870384,0.24376100217923521,6.540759274131707,5.634566976341831,4.0511084510391395,1.6859604893793096,no.competitor,0.8761340283566196
41,2.5708109785337,3.870512929628603,2.798144232132472,0,0.9675693107256665,0.7560882408870384,0.24376100217923521,6.540759274131707,5.634566976341831,4.0511084510391395,1.6859604893793096,no.competitor+sameCat,0.10697829911200002
41,2.5708109785337,3.870512929628603,2.798144232132472,0,0.9675693107256665,0.7560882408870384,0.24376100217923521,6.540759274131707,5.634566976341831,4.0511084510391395,1.6859604893793096,no.competitor+sameCat+otherCat,0.014026493660690826
41,2.5708109785337,3.870512929628603,2.798144232132472,0,0.9675693107256665,0.7560882408870384,0.24376100217923521,6.540759274131707,5.634566976341831,4.0511084510391395,1.6859604893793096,no.---,0.00280971344730753
41,2.5708109785337,3.870512929628603,2.798144232132472,0,0.9675693107256665,0.7560882408870384,0.24376100217923521,6.540759274131707,5.634566976341831,4.0511084510391395,1.6859604893793096,no.otherCat,5.146542338203797e-5
42,2.2616267300909385,3.9682307719485834,2.808578932308592,0,0.9575794062297791,0.7850921765202656,0.27063991914037616,7.178196834858484,6.408961955289145,5.096137336800949,1.737840016630769,no.competitor,0.8950982803494714
42,2.2616267300909385,3.9682307719485834,2.808578932308592,0,0.9575794062297791,0.7850921765202656,0.27063991914037616,7.178196834858484,6.408961955289145,5.096137336800949,1.737840016630769,no.competitor+sameCat,0.09224559043442325
42,2.2616267300909385,3.9682307719485834,2.808578932308592,0,0.9575794062297791,0.7850921765202656,0.27063991914037616,7.178196834858484,6.408961955289145,5.096137336800949,1.737840016630769,no.competitor+sameCat+otherCat,0.011284571642762607
42,2.2616267300909385,3.9682307719485834,2.808578932308592,0,0.9575794062297791,0.7850921765202656,0.27063991914037616,7.178196834858484,6.408961955289145,5.096137336800949,1.737840016630769,no.---,0.0013490387977736877
42,2.2616267300909385,3.9682307719485834,2.808578932308592,0,0.9575794062297791,0.7850921765202656,0.27063991914037616,7.178196834858484,6.408961955289145,5.096137336800949,1.737840016630769,no.otherCat,2.2518775569054088e-5
43,2.696045811055228,3.9469412927282974,2.857468109112233,0,0.9504848744673654,0.6248272733064368,0.23410327949095516,8.571515344507498,7.7147685198332505,5.219183018934298,0.7105744189268337,no.competitor,0.8041383753157896
43,2.696045811055228,3.9469412927282974,2.857468109112233,0,0.9504848744673654,0.6248272733064368,0.23410327949095516,8.571515344507498,7.7147685198332505,5.219183018934298,0.7105744189268337,no.competitor+sameCat,0.16266428438875888
43,2.696045811055228,3.9469412927282974,2.857468109112233,0,0.9504848744673654,0.6248272733064368,0.23410327949095516,8.571515344507498,7.7147685198332505,5.219183018934298,0.7105744189268337,no.competitor+sameCat+otherCat,0.03317200259252925
43,2.696045811055228,3.9469412927282974,2.857468109112233,0,0.9504848744673654,0.6248272733064368,0.23410327949095516,8.571515344507498,7.7147685198332505,5.219183018934298,0.7105744189268337,no.---,2.525488460985889e-5
43,2.696045811055228,3.9469412927282974,2.857468109112233,0,0.9504848744673654,0.6248272733064368,0.23410327949095516,8.571515344507498,7.7147685198332505,5.219183018934298,0.7105744189268337,no.otherCat,8.281831247069008e-8
44,2.364104167209007,3.9692919680383056,3.1134372397791594,0,0.954624556847848,0.789202785002999,0.24995100221130997,7.361216592400045,5.366377963023177,3.318367325043337,0.2375828311062056,no.competitor,0.9046319607453254
44,2.364104167209007,3.9692919680383056,3.1134372397791594,0,0.954624556847848,0.789202785002999,0.24995100221130997,7.361216592400045,5.366377963023177,3.318367325043337,0.2375828311062056,no.competitor+sameCat,0.08362685618251857
44,2.364104167209007,3.9692919680383056,3.1134372397791594,0,0.954624556847848,0.789202785002999,0.24995100221130997,7.361216592400045,5.366377963023177,3.318367325043337,0.2375828311062056,no.competitor+sameCat+otherCat,0.008100028851985666
44,2.364104167209007,3.9692919680383056,3.1134372397791594,0,0.954624556847848,0.789202785002999,0.24995100221130997,7.361216592400045,5.366377963023177,3.318367325043337,0.2375828311062056,no.---,0.0035827053525878364
44,2.364104167209007,3.9692919680383056,3.1134372397791594,0,0.954624556847848,0.789202785002999,0.24995100221130997,7.361216592400045,5.366377963023177,3.318367325043337,0.2375828311062056,no.otherCat,5.844886758260427e-5
45,2.4303972454508767,4.094368934282102,3.0488732990343124,0,0.9692598940525203,0.6425589089049026,0.24922183491289615,7.895042696652532,6.909146382030034,3.779145182582272,0.6609346706236736,no.competitor,0.8447500189911354
45,2.4303972454508767,4.094368934282102,3.0488732990343124,0,0.9692598940525203,0.6425589089049026,0.24922183491289615,7.895042696652532,6.909146382030034,3.779145182582272,0.6609346706236736,no.competitor+sameCat,0.13387937512262468
45,2.4303972454508767,4.094368934282102,3.0488732990343124,0,0.9692598940525203,0.6425589089049026,0.24922183491289615,7.895042696652532,6.909146382030034,3.779145182582272,0.6609346706236736,no.competitor+sameCat+otherCat,0.021315135255033188
45,2.4303972454508767,4.094368934282102,3.0488732990343124,0,0.9692598940525203,0.6425589089049026,0.24922183491289615,7.895042696652532,6.909146382030034,3.779145182582272,0.6609346706236736,no.---,5.5288385803632907e-5
45,2.4303972454508767,4.094368934282102,3.0488732990343124,0,0.9692598940525203,0.6425589089049026,0.24922183491289615,7.895042696652532,6.909146382030034,3.779145182582272,0.6609346706236736,no.otherCat,1.8224540326927305e-7
46,2.467467491980642,4.044125010143034,2.852276851888746,0,0.9650772737106308,0.6574432315537706,0.2463742802850902,8.358834559578808,7.464968342254449,4.7354650138064,1.6083130100158103,no.competitor,0.8321844326104068
46,2.467467491980642,4.044125010143034,2.852276851888746,0,0.9650772737106308,0.6574432315537706,0.2463742802850902,8.358834559578808,7.464968342254449,4.7354650138064,1.6083130100158103,no.competitor+sameCat,0.14297604754642165
46,2.467467491980642,4.044125010143034,2.852276851888746,0,0.9650772737106308,0.6574432315537706,0.2463742802850902,8.358834559578808,7.464968342254449,4.7354650138064,1.6083130100158103,no.competitor+sameCat+otherCat,0.024784220389016853
46,2.467467491980642,4.044125010143034,2.852276851888746,0,0.9650772737106308,0.6574432315537706,0.2463742802850902,8.358834559578808,7.464968342254449,4.7354650138064,1.6083130100158103,no.---,5.5067283914202715e-5
46,2.467467491980642,4.044125010143034,2.852276851888746,0,0.9650772737106308,0.6574432315537706,0.2463742802850902,8.358834559578808,7.464968342254449,4.7354650138064,1.6083130100158103,no.otherCat,2.3217024049083772e-7
47,2.7175944552291185,3.870209432556294,2.8199701712001115,0,0.9517339693941176,0.7194693111814559,0.2936979223275557,7.912350768137748,6.5327743985861515,4.597838421743543,-0.2953786615134939,no.competitor,0.8547192772651371
47,2.7175944552291185,3.870209432556294,2.8199701712001115,0,0.9517339693941176,0.7194693111814559,0.2936979223275557,7.912350768137748,6.5327743985861515,4.597838421743543,-0.2953786615134939,no.competitor+sameCat,0.12566685232420602
47,2.7175944552291185,3.870209432556294,2.8199701712001115,0,0.9517339693941176,0.7194693111814559,0.2936979223275557,7.912350768137748,6.5327743985861515,4.597838421743543,-0.2953786615134939,no.competitor+sameCat+otherCat,0.018979440892847893
47,2.7175944552291185,3.870209432556294,2.8199701712001115,0,0.9517339693941176,0.7194693111814559,0.2936979223275557,7.912350768137748,6.5327743985861515,4.597838421743543,-0.2953786615134939,no.---,6.254721189482407e-4
47,2.7175944552291185,3.870209432556294,2.8199701712001115,0,0.9517339693941176,0.7194693111814559,0.2936979223275557,7.912350768137748,6.5327743985861515,4.597838421743543,-0.2953786615134939,no.otherCat,8.957398860897523e-6
48,2.6406929397489876,3.990217289305292,2.7987803102005273,0,0.955073165372014,0.9371534646488726,0.28663551192730663,7.776681123412953,6.637956221058781,5.0172384655706255,1.9360580029164371,no.competitor,0.9215018846651094
48,2.6406929397489876,3.990217289305292,2.7987803102005273,0,0.955073165372014,0.9371534646488726,0.28663551192730663,7.776681123412953,6.637956221058781,5.0172384655706255,1.9360580029164371,no.competitor+sameCat,0.06917464498102789
48,2.6406929397489876,3.990217289305292,2.7987803102005273,0,0.955073165372014,0.9371534646488726,0.28663551192730663,7.776681123412953,6.637956221058781,5.0172384655706255,1.9360580029164371,no.competitor+sameCat+otherCat,0.005508112324556363
48,2.6406929397489876,3.990217289305292,2.7987803102005273,0,0.955073165372014,0.9371534646488726,0.28663551192730663,7.776681123412953,6.637956221058781,5.0172384655706255,1.9360580029164371,no.---,0.0037517454508030662
48,2.6406929397489876,3.990217289305292,2.7987803102005273,0,0.955073165372014,0.9371534646488726,0.28663551192730663,7.776681123412953,6.637956221058781,5.0172384655706255,1.9360580029164371,no.otherCat,6.361257850335759e-5
49,2.282983422279358,4.070469048805535,2.9981233155122027,0,0.9559232623921707,0.7910980073502287,0.2880063974298537,7.1205941254949225,5.590377178578535,4.075266399479827,0.21316273377233463,no.competitor,0.9051824728032496
49,2.282983422279358,4.070469048805535,2.9981233155122027,0,0.9559232623921707,0.7910980073502287,0.2880063974298537,7.1205941254949225,5.590377178578535,4.075266399479827,0.21316273377233463,no.competitor+sameCat,0.08308100677678545
49,2.282983422279358,4.070469048805535,2.9981233155122027,0,0.9559232623921707,0.7910980073502287,0.2880063974298537,7.1205941254949225,5.590377178578535,4.075266399479827,0.21316273377233463,no.competitor+sameCat+otherCat,0.008691328532279599
49,2.282983422279358,4.070469048805535,2.9981233155122027,0,0.9559232623921707,0.7910980073502287,0.2880063974298537,7.1205941254949225,5.590377178578535,4.075266399479827,0.21316273377233463,no.---,0.002989917459042901
49,2.282983422279358,4.070469048805535,2.9981233155122027,0,0.9559232623921707,0.7910980073502287,0.2880063974298537,7.1205941254949225,5.590377178578535,4.075266399479827,0.21316273377233463,no.otherCat,5.527442864249734e-5
50,2.3589845838723704,3.792448515072465,3.181063564494252,0,0.9637306227115914,0.5445758727146313,0.200076915579848,8.089355653816508,6.516582729762844,3.2495540275324055,1.3313704802314172,no.competitor,0.7898590110522701
50,2.3589845838723704,3.792448515072465,3.181063564494252,0,0.9637306227115914,0.5445758727146313,0.200076915579848,8.089355653816508,6.516582729762844,3.2495540275324055,1.3313704802314172,no.competitor+sameCat,0.17235070256273458
50,2.3589845838723704,3.792448515072465,3.181063564494252,0,0.9637306227115914,0.5445758727146313,0.200076915579848,8.089355653816508,6.516582729762844,3.2495540275324055,1.3313704802314172,no.competitor+sameCat+otherCat,0.037774224838544236
50,2.3589845838723704,3.792448515072465,3.181063564494252,0,0.9637306227115914,0.5445758727146313,0.200076915579848,8.089355653816508,6.516582729762844,3.2495540275324055,1.3313704802314172,no.---,1.601203983444234e-5
50,2.3589845838723704,3.792448515072465,3.181063564494252,0,0.9637306227115914,0.5445758727146313,0.200076915579848,8.089355653816508,6.516582729762844,3.2495540275324055,1.3313704802314172,no.otherCat,4.9506616902878324e-8
51,2.376060903421603,3.843198937945999,3.031128979404457,0,0.9571489540114998,0.8425503813195974,0.24488125478383155,7.421284071831966,6.788121028949118,4.17790657957076,-0.1535229563318401,no.competitor,0.9144740094386519
51,2.376060903421603,3.843198937945999,3.031128979404457,0,0.9571489540114998,0.8425503813195974,0.24488125478383155,7.421284071831966,6.788121028949118,4.17790657957076,-0.1535229563318401,no.competitor+sameCat,0.0777215671623924
51,2.376060903421603,3.843198937945999,3.031128979404457,0,0.9571489540114998,0.8425503813195974,0.24488125478383155,7.421284071831966,6.788121028949118,4.17790657957076,-0.1535229563318401,no.competitor+sameCat+otherCat,0.006706660064699695
51,2.376060903421603,3.843198937945999,3.031128979404457,0,0.9571489540114998,0.8425503813195974,0.24488125478383155,7.421284071831966,6.788121028949118,4.17790657957076,-0.1535229563318401,no.---,0.0010832874866790474
51,2.376060903421603,3.843198937945999,3.031128979404457,0,0.9571489540114998,0.8425503813195974,0.24488125478383155,7.421284071831966,6.788121028949118,4.17790657957076,-0.1535229563318401,no.otherCat,1.4475847577126512e-5
52,2.3102796291932464,3.8289562673307955,3.0547072573099285,0,0.9629185793874785,0.508214968489483,0.22941488497890533,7.148114645645739,6.600243372418549,3.7746537563915843,0.12153698301206661,no.competitor,0.7475512126792996
